Commit_Hash;Source;Factor;N;SamplesPerInput;Experiment;Target;RMSE_Marginal_Mean;RMSE_Marginal_Variance;RMSE_Marginal_Rho;RMSE_Marginal_Tau;RMSE_Msg_Mean;RMSE_Msg_Variance;RMSE_Msg_Rho;RMSE_Msg_Tau;MAE_Marginal_Mean;MAE_Marginal_Variance;MAE_Marginal_Rho;MAE_Marginal_Tau;MAE_Msg_Mean;MAE_Msg_Variance;MAE_Msg_Rho;MAE_Msg_Tau;MAPE_Marginal_Mean;MAPE_Marginal_Variance;MAPE_Marginal_Rho;MAPE_Marginal_Tau;MAPE_Msg_Mean;MAPE_Msg_Variance;MAPE_Msg_Rho;MAPE_Msg_Tau
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;10000000;2;targets_Y;4.05002498626709;10.77014446258545;17.50658416748047;1071.0926513671875;116.31421661376953;1508.6024169921875;17.50658416748047;1071.0926513671875;2.9540562629699707;5.499192714691162;3.101963758468628;163.62530517578125;46.89502716064453;425.51788330078125;3.101963758468628;163.62530517578125;0.3697584569454193;0.22885018587112427;14.553544998168945;16.011384963989258;2.447638750076294;1.8551719188690186;24.79999351501465;26.847875595092773
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;2000;1000000;1;targets_Y;3.358096122741699;1.2643287181854248;4.975397109985352;427.4732971191406;161.50830078125;101.1876220703125;4.975397109985352;427.4732971191406;2.2804293632507324;0.9046499729156494;0.2551785707473755;21.807857513427734;27.885915756225586;32.227691650390625;0.2551785707473755;21.807857513427734;14.69035816192627;0.05134519562125206;0.37700167298316956;16.318967819213867;2.4826722145080566;0.3743627965450287;1.5669397115707397;2.4206202030181885
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;100000;1;targets_Y;3.0635523796081543;11.13737678527832;34.60134506225586;1881.8421630859375;127.75797271728516;2116.822265625;34.60134506225586;1881.8421630859375;2.373972177505493;6.290874004364014;12.050335884094238;567.235107421875;53.03005599975586;710.6525268554688;12.050335884094238;567.235107421875;0.16656921803951263;0.28213489055633545;62.62607192993164;63.76288604736328;3.34936785697937;2.3163094520568848;101.05047607421875;104.60240173339844
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;1000;3;targets_X;6.314846515655518;29.84575080871582;34.84457778930664;2064.109619140625;253.5150909423828;1946.0950927734375;34.84457778930664;2064.109619140625;4.9359517097473145;17.99028968811035;12.241909980773926;635.9948120117188;94.91117095947266;681.8756713867188;12.241909980773926;635.9948120117188;0.39823445677757263;0.6235915422439575;110.26793670654297;287.27569580078125;11.752872467041016;3.8510286808013916;1245.976806640625;1252.1573486328125
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;1000;2;targets_X;7.965143203735352;62.67264938354492;21.665979385375977;1243.2230224609375;2995.689453125;6112.02001953125;21.665979385375977;1243.2230224609375;5.6230149269104;38.518028259277344;4.749716758728027;235.79466247558594;1340.18212890625;2474.2763671875;4.749716758728027;235.79466247558594;0.6414368748664856;1.4466077089309692;49.85283279418945;51.578758239746094;38.003074645996094;82.83258819580078;720.0284423828125;2768.119384765625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;100000;3;targets_X;4.564404010772705;5.162084102630615;6.334490776062012;285.40264892578125;610.4044799804688;331.4324035644531;6.334490776062012;285.40264892578125;4.044617176055908;3.6740028858184814;0.41890960931777954;16.84562873840332;138.77980041503906;110.17137145996094;0.41890960931777954;16.84562873840332;0.5124876499176025;0.13990776240825653;2.893328905105591;3.4570603370666504;5.515661239624023;2.1880555152893066;3.1207339763641357;4.955936908721924
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;10000000;1;targets_Y;3.291684865951538;9.098155975341797;30.489852905273438;1767.68359375;130.39077758789062;1230.8572998046875;30.489852905273438;1767.68359375;2.613736629486084;5.90004301071167;9.37998104095459;474.3442077636719;50.5316162109375;385.2095947265625;9.37998104095459;474.3442077636719;0.1861378699541092;0.28186094760894775;44.73804473876953;73.27851867675781;3.4346604347229004;2.141716718673706;74.04084014892578;85.3514175415039
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;10000;1;targets_X;2.4613373279571533;31.5771541595459;6.348262310028076;434.09088134765625;2195.772216796875;2277.869873046875;6.348262310028076;434.09088134765625;1.6823018789291382;17.36650848388672;0.41954630613327026;27.125720977783203;635.4422607421875;786.7392578125;0.41954630613327026;27.125720977783203;0.1628284603357315;0.7350867390632629;2.5299360752105713;2.6640870571136475;16.78127098083496;27.326519012451172;2.9402010440826416;4.451640605926514
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;100;1000000;3;targets_X;4.309937477111816;45.339054107666016;22.35323715209961;1993.3673095703125;371.69805908203125;3824.161376953125;22.35323715209961;1993.3673095703125;3.6641926765441895;27.3911190032959;5.091788291931152;449.5840759277344;264.9267272949219;2251.33935546875;5.091788291931152;449.5840759277344;0.3690407872200012;1.2051427364349365;168.7897186279297;166.64682006835938;131.2306671142578;101.45915222167969;483.24420166015625;510.24755859375
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;10000;1;targets_Z;12.237140655517578;19.25018882751465;7.076423168182373;2791.27880859375;1117.7952880859375;10344.3232421875;7.076423168182373;2791.27880859375;9.813335418701172;10.4473295211792;0.503323495388031;144.88198852539062;794.4093017578125;7017.13916015625;0.503323495388031;144.88198852539062;0.13092224299907684;0.08051062375307083;16.486160278320312;16.061254501342773;8.44286823272705;2.9706079959869385;68.08200073242188;72.294189453125
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;1000000;2;targets_Y;2.304471969604492;6.609579086303711;0.02467862330377102;1.2833318710327148;172.23255920410156;223.56927490234375;0.02467862330377102;1.2833318710327148;1.6567097902297974;5.268519401550293;0.010114303790032864;0.47391390800476074;44.55803298950195;94.13773345947266;0.010114303790032864;0.47391390800476074;0.14387841522693634;0.18779218196868896;0.1300462782382965;0.21687793731689453;2.521169900894165;1.0085479021072388;0.31650781631469727;0.8681720495223999
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;1000;1000000;2;targets_Y;3.3328213691711426;2.4748454093933105;0.36861345171928406;20.849531173706055;40.455421447753906;58.19086456298828;0.36861345171928406;20.849531173706055;1.4543280601501465;1.9891934394836426;0.05087418109178543;2.8075149059295654;12.677545547485352;23.062480926513672;0.05087418109178543;2.8075149059295654;0.1606782078742981;0.09227029979228973;0.15508534014225006;0.2681612968444824;0.47439461946487427;0.21239572763442993;1.0427277088165283;2.7589287757873535
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;1000000;1;targets_Y;1.5977976322174072;0.7907066345214844;2.2299182415008545;177.1997528076172;33.230403900146484;62.42783737182617;2.2299182415008545;177.1997528076172;1.3162405490875244;0.5600807666778564;0.05548449605703354;4.206407070159912;10.706193923950195;15.308855056762695;0.05548449605703354;4.206407070159912;0.18623043596744537;0.026988673955202103;0.11021637916564941;0.2919970154762268;1.2399288415908813;0.11152904480695724;0.35944604873657227;1.4416126012802124
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000;3;targets_Y;9.084234237670898;30.53687858581543;47.00575637817383;2861.708740234375;349.8096923828125;1836.295166015625;47.00575637817383;2861.708740234375;7.251626014709473;18.40572738647461;22.19133186340332;1176.0355224609375;121.24119567871094;617.7149047851562;22.19133186340332;1176.0355224609375;0.45810163021087646;0.5582395792007446;217.75137329101562;258.4497985839844;4.909852027893066;2.7817559242248535;806.5308837890625;852.0225219726562
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;2000;1000000;3;targets_X;5.221679210662842;5.781611919403076;11.156594276428223;722.9204711914062;434.1546325683594;356.31414794921875;11.156594276428223;722.9204711914062;2.071099042892456;4.656630039215088;1.280981421470642;72.93704223632812;89.41385650634766;134.00096130371094;1.280981421470642;72.93704223632812;0.4202551543712616;0.1537075787782669;5.167046070098877;25.35036849975586;3.054227590560913;0.9683230519294739;17.25141716003418;23.81945037841797
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;10000000;3;targets_X;0.8230482935905457;0.46089616417884827;0.0114465756341815;0.6978603005409241;154.10574340820312;100.919921875;0.0114465756341815;0.6978603005409241;0.47298145294189453;0.332832008600235;0.0027633460704237223;0.15098565816879272;28.54605484008789;27.889436721801758;0.0027633460704237223;0.15098565816879272;0.12398508936166763;0.01679433137178421;0.01633726991713047;0.13293138146400452;2.005449056625366;0.37070056796073914;0.10150713473558426;0.617823600769043
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000000;3;targets_X;3.4443581104278564;9.137189865112305;30.37346076965332;1740.749267578125;136.3616485595703;1149.3681640625;30.37346076965332;1740.749267578125;2.726316213607788;5.63584566116333;9.308357238769531;464.4543151855469;53.4962272644043;357.4373779296875;9.308357238769531;464.4543151855469;0.278828889131546;0.26084229350090027;46.04218673706055;49.69651794433594;5.106918811798096;1.9522602558135986;68.29522705078125;72.60850524902344
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;200;1000000;3;targets_X;5.454568862915039;61.882659912109375;58.41548156738281;3103.791015625;227.91802978515625;4301.31982421875;58.41548156738281;3103.791015625;4.380850315093994;39.2776985168457;34.20421600341797;1507.01025390625;95.36302185058594;1487.1480712890625;34.20421600341797;1507.01025390625;0.20013877749443054;1.3864818811416626;918.5303344726562;1041.3780517578125;7.439612865447998;30.69647789001465;3479.46875;4806.5322265625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000;3;targets_X;9.307058334350586;26.562580108642578;34.43873977661133;2016.32666015625;508.74127197265625;2025.154541015625;34.43873977661133;2016.32666015625;7.530208110809326;15.703115463256836;11.977755546569824;614.2345581054688;218.14366149902344;777.6757202148438;11.977755546569824;614.2345581054688;0.5637171864509583;0.5693637728691101;85.69476318359375;106.06878662109375;43.298988342285156;6.099218368530273;277.6403503417969;306.93994140625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;1000;1000000;2;targets_X;2.762174606323242;12.673935890197754;17.61268424987793;1195.5484619140625;137.712890625;3090.999755859375;17.61268424987793;1195.5484619140625;2.061856985092163;7.22231388092041;3.23508358001709;208.51632690429688;50.88959884643555;921.8589477539062;3.23508358001709;208.51632690429688;0.0911431536078453;0.2709287703037262;16.399600982666016;16.06295394897461;5.527482986450195;2.384676694869995;28.272964477539062;31.00872802734375
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;500;1000000;1;targets_Y;3.6921350955963135;5.278087139129639;9.94948673248291;62.6134147644043;75.42831420898438;103.86308288574219;9.94948673248291;62.6134147644043;2.077110767364502;4.546677112579346;1.0263597965240479;7.491392135620117;23.755380630493164;48.04288101196289;1.0263597965240479;7.491392135620117;0.13900043070316315;0.17004556953907013;1.2830376625061035;0.9540203213691711;0.8856867551803589;0.4511871337890625;5.9946370124816895;2.025686502456665
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;200;1000000;3;targets_X;8.471923828125;2.661868095397949;22.301998138427734;1392.233154296875;572.1608276367188;394.94219970703125;22.301998138427734;1392.233154296875;4.703139305114746;1.8880302906036377;4.999279022216797;279.3008117675781;190.54318237304688;150.11880493164062;4.999279022216797;279.3008117675781;0.440645307302475;0.12656864523887634;19.836002349853516;17.062179565429688;18.88609504699707;0.8393973112106323;28.204105377197266;27.064477920532227
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000000;1;targets_Y;2.912429094314575;10.196218490600586;18.737396240234375;1146.9500732421875;133.8813934326172;1856.0731201171875;18.737396240234375;1146.9500732421875;2.229501962661743;6.597344875335693;3.5552711486816406;187.33340454101562;58.75310134887695;683.495849609375;3.5552711486816406;187.33340454101562;0.1676596999168396;0.3127683103084564;14.181482315063477;14.493603706359863;6.307946681976318;4.996411323547363;20.931596755981445;22.88086700439453
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;10000;3;targets_Z;4.324740886688232;20.972320556640625;8.954242706298828;1963.406982421875;367.8363037109375;10721.375;8.954242706298828;1963.406982421875;3.2881860733032227;10.67473030090332;0.8069771528244019;133.2279815673828;244.63890075683594;7288.70263671875;0.8069771528244019;133.2279815673828;0.30714738368988037;0.10229113698005676;14.653265953063965;15.818459510803223;3.678772449493408;3.4660961627960205;124.30160522460938;129.0992889404297
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;500;1000000;2;targets_X;3.0803935527801514;19.95004653930664;37.834388732910156;2297.5908203125;137.5528106689453;2765.236083984375;37.834388732910156;2297.5908203125;2.3045997619628906;12.81279468536377;14.390578269958496;806.8729858398438;67.2204818725586;1227.039306640625;14.390578269958496;806.8729858398438;0.10413182526826859;0.5665929317474365;94.37220001220703;90.95355987548828;2.394315004348755;13.01236343383789;146.6426544189453;141.25747680664062
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;10000000;1;targets_X;3.668663501739502;11.310944557189941;27.296390533447266;1509.0142822265625;138.952392578125;2049.908203125;27.296390533447266;1509.0142822265625;2.8812267780303955;6.859973430633545;7.546138763427734;354.66619873046875;57.88786697387695;638.3373413085938;7.546138763427734;354.66619873046875;0.17835623025894165;0.32621535658836365;31.872846603393555;34.08699417114258;6.6720805168151855;3.949561357498169;66.03803253173828;74.01290130615234
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;10000000;1;targets_Y;1.9460840225219727;65.7142333984375;99.93537139892578;4803.17041015625;47.16991424560547;186.42098999023438;99.93537139892578;4803.17041015625;1.2968153953552246;49.31272506713867;99.9353256225586;4068.138916015625;33.1873893737793;144.76303100585938;99.9353256225586;4068.138916015625;0.1254730224609375;0.9993504881858826;4931.2861328125;5021.64794921875;2.046508312225342;0.9997468590736389;14471.326171875;51541.30078125
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;2000;1000000;2;targets_X;1.4063465595245361;2.8600196838378906;4.981540679931641;352.4901428222656;103.00792694091797;138.04330444335938;4.981540679931641;352.4901428222656;1.0735547542572021;2.337010622024536;0.26324188709259033;18.37775993347168;25.534473419189453;50.75362777709961;0.26324188709259033;18.37775993347168;0.3058629035949707;0.0902145504951477;0.6300321221351624;0.9446654915809631;2.331639528274536;0.3487122356891632;3.797713279724121;4.514796733856201
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;500;1000000;3;targets_X;5.76406717300415;2.8074259757995605;0.031041519716382027;2.8178293704986572;251.31207275390625;587.6878662109375;0.031041519716382027;2.8178293704986572;2.1834771633148193;2.2989234924316406;0.007803875952959061;0.5526338219642639;77.7301025390625;197.7845458984375;0.007803875952959061;0.5526338219642639;0.2701858878135681;0.08150041848421097;0.08144237846136093;0.3137664496898651;2.128971815109253;0.9844064712524414;0.2774119973182678;0.725483238697052
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;100000;3;targets_Z;5.617300987243652;16.89533233642578;7.074248790740967;251.04832458496094;471.3089904785156;10198.8564453125;7.074248790740967;251.04832458496094;4.288743019104004;8.936934471130371;0.5039717555046082;17.489368438720703;306.2516174316406;6767.5439453125;0.5039717555046082;17.489368438720703;0.6295978426933289;0.09160857647657394;11.344318389892578;13.41827392578125;4.433071136474609;2.1416730880737305;37.18909454345703;38.37620162963867
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;100000;3;targets_X;3.2893640995025635;12.083197593688965;42.65989303588867;2362.90283203125;98.93868255615234;1285.21923828125;42.65989303588867;2362.90283203125;2.5018177032470703;8.3368558883667;18.30506134033203;878.000244140625;34.1217041015625;338.1471252441406;18.30506134033203;878.000244140625;0.28211134672164917;0.3717820644378662;108.72273254394531;108.68934631347656;2.168349266052246;1.20271897315979;228.06480407714844;234.42987060546875
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;1000000;3;targets_X;3.1260733604431152;1.6002910137176514;3.144169807434082;54.16313934326172;228.08682250976562;153.69552612304688;3.144169807434082;54.16313934326172;2.762775182723999;1.2826184034347534;0.10890797525644302;2.242171049118042;45.64502716064453;39.86936950683594;0.10890797525644302;2.242171049118042;0.43940335512161255;0.05311677232384682;0.18950046598911285;0.5512290000915527;1.6664202213287354;0.3743191361427307;0.8395673632621765;1.1231675148010254
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;10000;2;targets_Y;6.8976945877075195;23.363357543945312;11.904953002929688;729.1416015625;1710.695068359375;1391.8427734375;11.904953002929688;729.1416015625;5.988012790679932;12.961295127868652;1.456192970275879;69.87256622314453;419.4442138671875;346.7701110839844;1.456192970275879;69.87256622314453;0.563262939453125;0.5091186761856079;10.661093711853027;12.206772804260254;10.657567977905273;12.97510051727295;61.01960754394531;138.34535217285156
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;10000;2;targets_Y;6.496370792388916;15.65124225616455;28.184011459350586;1647.1212158203125;325.1758728027344;2602.794921875;28.184011459350586;1647.1212158203125;5.092113018035889;9.632508277893066;8.011113166809082;404.3855895996094;143.4002227783203;909.4772338867188;8.011113166809082;404.3855895996094;0.673395037651062;0.38480931520462036;34.87145233154297;44.26941680908203;9.604095458984375;4.877124786376953;52.62935256958008;67.95878601074219
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;10000;1;targets_X;3.035994052886963;26.765464782714844;6.727195739746094;428.29510498046875;2060.15869140625;1834.8707275390625;6.727195739746094;428.29510498046875;2.23793625831604;14.225991249084473;0.46908459067344666;28.257362365722656;590.9818115234375;594.822021484375;0.46908459067344666;28.257362365722656;0.8330315947532654;0.5823367238044739;3.0496790409088135;3.5897860527038574;14.550310134887695;19.47614097595215;8.86422061920166;27.09552574157715
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;10000;2;targets_X;6.861200332641602;13.50285530090332;37.40676498413086;2114.0302734375;318.15631103515625;1922.1060791015625;37.40676498413086;2114.0302734375;5.42393159866333;8.144319534301758;14.086901664733887;666.9353637695312;119.130615234375;561.7047119140625;14.086901664733887;666.9353637695312;0.3859061002731323;0.3688577115535736;73.45399475097656;82.47877502441406;9.875946044921875;2.6696746349334717;193.83216857910156;208.1366424560547
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;10000;10000;1;targets_Y;3.159026861190796;29.395912170410156;3.8836569786071777;260.2407531738281;1935.1517333984375;1866.7786865234375;3.8836569786071777;260.2407531738281;2.178678512573242;16.431293487548828;0.16766047477722168;10.841504096984863;527.575927734375;568.9735107421875;0.16766047477722168;10.841504096984863;0.17940576374530792;0.6815659403800964;1.165905237197876;1.2387443780899048;16.970487594604492;19.165327072143555;19.004789352416992;14.685257911682129
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;100;1000000;1;targets_X;4.998540878295898;81.14738464355469;99.95403289794922;4995.23095703125;45.333961486816406;205.5977020263672;99.95403289794922;4995.23095703125;3.866443157196045;68.5213851928711;99.95401000976562;3948.895751953125;33.12552261352539;180.77821350097656;99.95401000976562;3948.895751953125;0.30074697732925415;0.9995368719100952;6852.16259765625;6794.48828125;1.5055944919586182;0.9998243451118469;18072.4296875;31225.431640625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;200;1000000;1;targets_Y;6.150272369384766;66.7148666381836;99.90813446044922;4443.6787109375;41.973541259765625;173.66915893554688;99.90813446044922;4443.6787109375;3.1380934715270996;50.04603576660156;99.90800476074219;3649.927001953125;28.58091163635254;136.74954223632812;99.90800476074219;3649.927001953125;0.17766430974006653;0.9990860819816589;5004.572265625;5275.79150390625;1.1121749877929688;0.9997605085372925;13668.1904296875;14754.0986328125
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000;1;targets_Y;8.171359062194824;25.89205551147461;40.19569396972656;2333.797119140625;347.8388366699219;1782.063720703125;40.19569396972656;2333.797119140625;6.566269397735596;15.5181303024292;16.250974655151367;820.9705200195312;130.023193359375;644.8294067382812;16.250974655151367;820.9705200195312;0.5007468461990356;0.5359379053115845;115.94674682617188;145.5934600830078;11.581378936767578;3.457322120666504;419.2855224609375;642.492431640625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;5000;1000000;2;targets_X;1.156661033630371;1.398585557937622;0.10741311311721802;9.73838996887207;118.06804656982422;189.1885986328125;0.10741311311721802;9.73838996887207;0.6285392045974731;1.0835577249526978;0.008337942883372307;0.5393198132514954;25.722814559936523;58.35014343261719;0.008337942883372307;0.5393198132514954;0.10095237195491791;0.053472135215997696;0.05068422108888626;0.13118016719818115;1.2327005863189697;0.5120908617973328;0.44660523533821106;0.7117516994476318
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000;3;targets_Z;10.698832511901855;49.45036697387695;15.354308128356934;3076.012939453125;858.974853515625;10308.72265625;15.354308128356934;3076.012939453125;8.592419624328613;25.602588653564453;2.3668625354766846;341.0992126464844;571.55078125;7016.55322265625;2.3668625354766846;341.0992126464844;0.11441956460475922;0.17129410803318024;190.386474609375;174.4767608642578;6.020019054412842;4.572206974029541;1056.36474609375;1000.0067749023438
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;500;1000000;3;targets_X;3.4561805725097656;31.59667205810547;28.45806884765625;1570.5609130859375;144.6200408935547;3309.271484375;28.45806884765625;1570.5609130859375;2.578448534011841;20.387786865234375;8.198771476745605;394.0561218261719;71.50546264648438;1347.220703125;8.198771476745605;394.0561218261719;0.1454199105501175;0.64511638879776;83.93733215332031;117.13899230957031;5.722054481506348;14.7044677734375;108.74022674560547;141.3757781982422
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;100;1000000;3;targets_Y;7.297296524047852;70.80261993408203;99.93465423583984;4138.35107421875;46.72698974609375;153.2781219482422;99.93465423583984;4138.35107421875;5.4295477867126465;54.54180145263672;99.93458557128906;3823.164794921875;38.74055862426758;134.19998168945312;99.93458557128906;3823.164794921875;0.20500752329826355;0.9993384480476379;5454.22119140625;6003.689453125;77.01094055175781;0.9998965263366699;13413.0673828125;636067.9375
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;500;1000000;2;targets_X;4.018732070922852;4.616816997528076;0.04211108759045601;2.748892307281494;721.6355590820312;1030.89013671875;0.04211108759045601;2.748892307281494;2.563645839691162;3.874767541885376;0.013425791636109352;0.9171655774116516;226.1872100830078;396.2994384765625;0.013425791636109352;0.9171655774116516;0.16843360662460327;0.14696456491947174;0.10498642176389694;0.2253597378730774;5.296563148498535;2.588503360748291;0.33342796564102173;0.8248896598815918
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;1000;1000000;1;targets_Y;3.290036201477051;1.9557660818099976;7.012967586517334;253.32333374023438;62.986507415771484;64.71318817138672;7.012967586517334;253.32333374023438;1.7434659004211426;1.415055513381958;0.5358554720878601;21.14938735961914;18.421588897705078;24.778493881225586;0.5358554720878601;21.14938735961914;0.2988094687461853;0.07034378498792648;0.6116902828216553;0.7685535550117493;0.8272068500518799;0.20234355330467224;11.384923934936523;8.50577163696289
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;10000;3;targets_Z;7.523123741149902;16.18769073486328;5.919735908508301;1102.31201171875;666.2423706054688;10060.4794921875;5.919735908508301;1102.31201171875;6.191330432891846;8.839896202087402;0.35210859775543213;42.692806243896484;483.2494201660156;6742.75341796875;0.35210859775543213;42.692806243896484;0.08513686060905457;0.07046608626842499;5.226178169250488;6.399768829345703;8.485518455505371;2.549299955368042;48.154151916503906;84.59686279296875
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;5000;1000;1;targets_Y;6.561966896057129;26.619340896606445;37.36818313598633;2106.159423828125;213.98097229003906;1664.3353271484375;37.36818313598633;2106.159423828125;5.122481346130371;16.848215103149414;14.070718765258789;690.9165649414062;68.47666931152344;573.1184692382812;14.070718765258789;690.9165649414062;0.6244151592254639;0.6177502870559692;102.04670715332031;111.01065063476562;5.181336402893066;3.43111515045166;567.7463989257812;536.1666259765625
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;gmf;20000;1000000;1;targets_X;0.4907773733139038;0.6131672859191895;0.012214942835271358;0.6388365626335144;114.51566314697266;83.02503204345703;0.012214942835271358;0.6388365626335144;0.28161439299583435;0.4027577340602875;0.002536191837862134;0.12317618727684021;13.83171272277832;20.242977142333984;0.002536191837862134;0.12317618727684021;0.04756932705640793;0.018487446010112762;0.016676081344485283;0.05714095011353493;1.9961867332458496;0.21396403014659882;0.08193999528884888;1.5574088096618652
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;10000;1;targets_X;4.0643415451049805;13.086926460266113;30.300474166870117;1673.8330078125;193.22897338867188;2230.560546875;30.300474166870117;1673.8330078125;3.187391996383667;8.213233947753906;9.25605583190918;443.3301086425781;81.60161590576172;776.535400390625;9.25605583190918;443.3301086425781;1.3990602493286133;0.3390379548072815;41.46190643310547;42.85179901123047;8.648618698120117;4.6310248374938965;78.80945587158203;77.48710632324219
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;20000;1000000;2;targets_Z;3.277852773666382;3.7381489276885986;1.5838195085525513;179.7215118408203;199.80821228027344;3703.681396484375;1.5838195085525513;179.7215118408203;2.320662021636963;1.985302209854126;0.025880686938762665;2.95575213432312;112.28781127929688;2158.284912109375;0.025880686938762665;2.95575213432312;0.037285614758729935;0.02173805609345436;0.773790180683136;0.8053503036499023;1.523460030555725;0.5749327540397644;1.0982420444488525;2.2948973178863525
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;10000;1000;1;targets_Z;8.755763053894043;44.9420051574707;16.13620948791504;3480.537841796875;723.426025390625;10669.94921875;16.13620948791504;3480.537841796875;7.007190704345703;22.623125076293945;2.6078245639801025;410.44482421875;488.16009521484375;7290.7001953125;2.6078245639801025;410.44482421875;0.15324069559574127;0.14888326823711395;211.17466735839844;259.5999450683594;6.5006303787231445;4.072268009185791;1579.7550048828125;5464.14892578125
2145d4b090f5de663f6d3d6edebd64d2b06ead48;Prediction_vs_Exact;wsf;20000;1000000;3;targets_Z;11.286797523498535;3.858895778656006;2.7290475368499756;74.08125305175781;707.595947265625;3891.216796875;2.7290475368499756;74.08125305175781;9.210399627685547;2.1930410861968994;0.07569412887096405;1.853675365447998;442.3958740234375;2240.522705078125;0.07569412887096405;1.853675365447998;0.2638985514640808;0.02291254699230194;0.3980080187320709;1.3006786108016968;14.348616600036621;0.6751614809036255;0.7135129570960999;7.259212970733643
